barcode,brand,name,unit,quantity
5904637004644,Dupin,Praline Choco Cherry,g,40
5904637004651,Dupin,Praline Choco Hazelnut,g,40.0
4101730009700,Reber,Čokoladni zec,g,70
5904637004392,Dupin,Praline Limena Kasica Medo,kg,0.14
5908234812213,Karpatka,Vafl Lješnjak,kg,0.14
8001250120113,De Cecco,Tjestenina Spaghettini br.11,kg,0.5
4000540031881,Kölln,Muesli Čokolada,kg,0.6
9002043016810,Senna,Tartar umak Senna,g,25
4014500504988,Zott,Jogobella Classic Maxi Jogurt,g,400.0
5760466911986,Apetina,Sir bijeli kockice,kg,0.43
3859892362614,Dimmes,Buđola Dalmatinska,kg,0.1
8005110860508,Mutti,Pasirana rajčica,kg,0.5
3831029513892,Natureta,Namaz s krastavcima,kg,0.280
3831029519252,Natureta,Koncentrat Rajčice,g,200
3830003058749,Natureta,Umak s pečenim povrćem,g,280
3831029509420,Natureta,Prebranac,kg,0.415
5034444101707,Nila Media Grupa,Čokolada s karamelom,g,100
5034444102445,McBaker,Zobena pločica Smoothie marelica,kg,0.1
5034444102919,Ma Baker,Zobena pločica s borovnicom bez dodanog šećera,g,50
5034444102926,Ma Baker,Ma Baker Zobena pločica bez dodatnog šećera s malinom,g,50
5034444102902,Ma Baker,Zobena pločica bez dodatnog šećera marelica,g,50
3830069179723,Proteini.si,Proteinski Muesli Čokolada i Malina,kg,0.250
3830081423927,Proteini.si,Proteini čokolada jagoda,kg,0.06
3830059011163,Proteini.si,Protein Natural Whey Vanilija,kg,0.5
8003753142661,Illy,Illy Guatemala Espresso Kapsule,kg,0.1206
3859889614115,Fridrih,Šampinjoni,kg,0.5
3859889614337,Fridrih,Šampinjoni Rezani,kg,0.25
3858891567518,Top Gum,Žvakaće gume Peppermint,g,14
3858891567525,Ultra,Top Gum Žvakaće Spearmint,g,14
5904917030707,Johny Bee,Lizalica Rabbit Pop,g,23.0
5904310231046,Johny Bee,Big Dipper Pow,g,47
5904917030813,Johny Bee,Johny Bee Funny Pen Sprej,kom,1
5904917031292,Johny Bee,Bomboni Noodle Cup,g,55.0
4008239396501,Vitakraft,Lopta guma fi 6 cm,kom,1
4008239130259,Vitakraft,Šampon za pse s vitaminima,L,0.25
8007229202668,Vitakraft,Torbica za vrećice za pseći izmet + 2x20 kom vrećica,kom,1
5900951298660,Pedigree,Pedigree Junior Mini Piletina/Riža,kg,0.5
8003650005007,WC Net,WC Net Kruti Ulošci Lime,kom,4
8014433001017,Dupin,Macarons Jagoda,g,90
8014433001062,Dupin,Macarons Lješnjak,g,90
3859888852594,Feravino,Vino Zweigelt Dika,L,0.75
3857500067159,OPG Petar Kocijan,Sauvignon Kocijan KV Suho 2019,L,0.75
3858886364085,Kalazić,Vino Traminac Kalazić,L,0.75
3859892167158,Velikanović,Sauvignon Blanc,L,0.75
3859893712029,Šoškić,Sauvignon,L,0.75
3859891681075,Matić,Cabernet Sauvignon Matić,L,0.75
3859890283379,Prodan,Teran Prodan,L,1
3859891209125,Vrbanek,Pinot Gris Saint Laurent,L,0.75
3859892906283,Matela,Vlaška Matela ZOI Suho 2017,L,0.75
5000267165783,Johnnie Walker,Johnnie Walker Whisky 18YO,L,0.7
3859893028489,Tanqueray,Gin Tanqueray + čaša,L,0.7
5300000085003,Skenderbeu,Rakija Loza Skenderbeu Premium,L,1
8007990406982,Hulala,Vrhnje za šlag Hulala biljno,L,0.2
8720181339929,Dove,Deo Sprej Dove Go Fresh Cool Cucumber,L,0.15
8720182316561,Dove,Dove Clean Comfort poklon paket,kom,1
8720182660626,Dove,Dove Glowing Poklon Paket (SG+LOS),kom,1
8717163340561,Rexona,Rexona Aloe Vera Dezodorans u Spreju,L,0.15
8717163605776,Dove,Dove Silk Tekući Sapun,L,0.25
8720182266125,Dove,Dove Sapun Beauty Cream 4x90g,kg,0.36
3850116004594,Ledo,Sladoled Quattro Romance,kg,0.484
3850116038247,Ledo,Sladoled Plazma Kornet,kom,1
3850116876382,Ledo,Mahuna zelena Fresco,kg,0.4
3850116039282,Ledo,Okruglice Čokolada,kg,0.5
3850116860572,Ledo,Oslić bez glave,kg,0.5
3850116034591,Ledo,Sladoled Kornet Kapri,ml,160
3859889284301,Frozy,Dagnje,kg,0.35
3858891045474,Frozy,Lignjun Atlantski Tube i Krakovi,kg,0.4
8718951588219,Palmolive,Gel za tuširanje Palmolive Men Cool Off,L,0.5
3858891566801,Reviso,Vlažne maramice Baby Ultra+ s poklopcem,kom,72
8006540547120,Ariel,Ariel Regular Deterdžent 80 pranja,kg,5.2
8006540684115,Old Spice,Old Spice Poklon Paket Chef (Spray + Gel),kom,1
8006540319840,Old Spice,Dezodorans stick Old Spice Dynamic Defence,kom,1
8001090965615,Old Spice,Old Spice Captain Gel za Tuširanje,L,0.4
3850105181220,Arf,Arf Kupaonica Eco Act,L,0.65
3850105125873,Saponia,Nila Deterdžent Miješane Boje,kg,0.28
3859888386051,Meteor,Štirka s prskalicom,L,0.5
4009175163493,Erdal,Spužvica za obuću crna,kom,1
4023103172968,Vileda,Super Močo Microfibre Uložak,kom,1
8710439279084,Bison,Sakupljač Vlage Baza,kg,1.0
8001244400030,Ultra Grupa,Sušilo za rublje Jolly 18 m,kom,1
3859893097119,Sparta,Magična krpa,kom,1
7640171980058,Portofino,Portofino Dry Gin,L,0.5
3858893370024,Botanica,Botanica Hibiscus Flower,g,110
3858893370147,Botanica,Dehidrirana Naranča,g,110
3830001609011,Jeruzalem Ormož,Pinot Sivi Jeruzalem Zlatna Ormož ZOI Suho 2020,L,0.75
8413425005369,Tres Ochos,Tequila Tres Ochos Gold,L,0.7
3859888214460,Skaramuča,Aria Rukavac i Pošip,L,0.75
3859888333086,Aromar,Aroma čokolada,L,0.015
3859893240072,Masvin,Maslinovo ulje extra djevičansko,L,0.75
8009663088570,Fantinel,Sauvignon Fantinel,L,0.75
3830000341035,Radgona,Pjenušac Zlatna Radgonska Penina,L,0.75
3859893386008,Terra Madre,Pošip Sur Lie Terra Madre,L,0.75
3871126000024,Andrija,Blatina Andrija,L,0.75
3859894040206,LD Brewery,Pivo To je Vuk S-IPA,L,0.5
8004499750011,Vecchio,Vecchio Amaro del Capo,L,0.7
4002103294917,Erdinger,Pivo Erdinger Weissbier 2 x 0.5 L + Čaša,kom,1
3859890724131,Cattunar,Pjenušac Senator Malvazija Brut,L,0.75
3859890724643,Cattunar,Sauvignon Blanc Valaron Cattunar Premium Line Vrh Suho 2023,L,0.75
3850129080288,Dalmacijavino,Merlot Dalmacijavino Barrique Vrh Suho 2018,L,0.75
8410525206160,Fini,Gumeni bomboni trake duga,kg,0.1
8410525116742,Fini,Bomboni Malina/Kupina,kg,0.100
8410525116766,Fini,Bomboni Jelly Cola,kg,0.1
8410525178085,Fini,Fini Gumeni Bomboni Lubenice,g,100
8410525185724,Hurikan,Žvakaća guma Mega Watermelon,g,15
8410525159039,Fini,Roller Duga,g,20
8410525127465,Fini,Roller Bombon Jagoda,g,20.0
8410525184833,Asteri Promet,Žvakaća guma Camel Balls,g,5
5907654440006,Hurikan,Šećerna vata s tetovažom,g,20
8410525226724,Fini,Gumeni bombon traka Stripes,g,8
5319990220868,Fripsy,Fripsy Bugles Hot Chili,g,50
8410525211348,Fini,Fini Shooter Tornado,g,26
8410525210297,Hurikan,Žvakaća guma Fini Burger,kom,1
8697595880012,Asteri Promet,Dudica Bracelet Lizalica,g,8
8681038205654,Manela,Kolač Manela Cake Bar,g,50
5310264001169,Fripsy,Fripsy Sour Cream & Onion,g,40
3858891980591,Zigante,Čokolada bijela s bijelim tartufima,g,60
3858891980584,Zigante Tartufi,Čokolada Tamna s Crnim Tartufom,g,60
3858891982694,Zigante,Poklon paket Zigante,kg,0.155
3870016000731,Domano,Vino Rose Domano,L,0.75
8425490133823,Sogo,Kuhalo za vodu,kom,1
8425490130921,Sterling,Glačalo parno 1600W SS-6160,kom,1
3859890079255,Bibich,Vino Debit,L,0.75
3859892010621,Trapan,Malvazija Trapan Uroboros Sur Lie Suho 2020,L,0.75
8007520011525,Migliorcane,Hrana za pse govedina,kg,1.25
3859889164191,Hectorovich,Prošek Hectorovich,L,0.5
3858882680615,Rekord Tim,Magična krpa 40x30 cm,kom,1
3859888122093,Rekord Tim,Maraton spužva za kupanje i masažu,kom,1
3858891564364,Ultra,Krastavci (3-6),kg,0.8
3858891562674,Ultra,Pašteta Tuna,g,95.0
8005720507930,Pagani,Tjestenina Pennete Rigate,kg,0.5
5904242003353,Soprano,Tjestenina Spirale,kg,0.4
5904242003360,Travalja,Tjestenina Soprano Gnocchi,kg,0.4
5904242003384,Travalja,Tjestenina Soprano Rigata,kg,0.4
5904242003308,Ultra,Soprano Tjestenina Capellini,g,400.0
3858891563602,Ultra,Šumeće tablete kalcij,g,80.000
3858881126473,Mlinar,Žemlja 5/1,kg,0.300
3850261359761,Vindija,Štrukli sa svježim sirom slatki,kg,0.6
3856016906662,Klara,Pecivo bučino pak,kg,0.120
3858881321595,Klara,Pecivo Žemlja,kg,0.36
3856016905917,Klara,Kruščić pecivo,kg,0.24
3858881322141,Klara,Krafna sa šarenim posipom,kg,0.056
3856016906884,Klara,Pletenica Sezam,kg,0.102
3856016906921,Klara,Graham Pecivo,g,77.0
3856016901766,Klara,Kukuruzna Ciabatta sa Suncokretom,kg,0.305
3856016902442,Klara,Burek sa špinatom,kg,0.18
3856016904583,Klara,Burek mali motani s mesom,kg,0.18
3859892946197,Medven,Špek Domaći Dimljeni,kg,0.1
3856020265120,Podravka,Grah s hamburgerom i slaninom,kg,2.5
3856020265151,Podravka,Grah Zapečeni,kg,1
3859890192626,Agro Neretva,Jagoda,kg,0.5
8000070077416,Lavazza,Kava Lavazza Super Crema,kg,1
3859890332596,Veralda,Vino Refošk Xtrian Veralda Vrh Suho,L,0.75
3858891562391,Ultra,Biskvit Ultra Soft Cakes Naranča,g,125.0
6973898470009,Dasi,Zaštitna maska troslojna,kom,50
3800200452480,Huligan,Huligan Crush Jalapeno Umak,g,65.0
4006824993579,Develey,Dressing Citronella,L,0.23
4008033622035,Fackelmann,Tava Mini 12 cm Crvena/Žuta,kom,1
4006925915500,Fackelmann,Grill tava s poklopcem 28cm,kom,1
4044935039625,Fackelmann,"Kalup za tortu 20x6,5 cm",kom,1
4044935039731,Fackelmann,Kalup za tortu 24 cm,kom,1
4044935039779,Fackelmann,Kalup za kuglof 22 cm,kom,1
4044935039649,Fackelmann,"Kalup za tortu 28x6,5cm Pure",kom,1
4044935039717,Fackelmann,Kalup za kolač pravokutni 25 cm,kom,1
4044935074077,Fackelmann,Pekač za brownie,kom,1
4008033422338,Fackelmann,Džezva,L,0.55
4008033422321,Fackelmann,Džezva za mlijeko/kavu,L,0.8
4000823036107,Fackelmann,Kalup Easy Clean 35 cm,kom,1
8710103800354,Philips,Toster Philips HD 2581/00,kom,1
8594004300683,Carin,Ulošci Carin Dnevni Normal,kom,16
8034003070502,Ultra,Četkica za zube za odrasle medium s kapicom,kom,1
9008700106665,Happy Day,Sok Happy Day Naranča 100%,L,1.0
9008700112482,Happy Day,Sok Happy Day Naranča 100%,L,0.2
9008700112505,Happy Day,Sok Happy Day Jabuka 100%,L,0.2
3850108059243,Vindija,Z bregov Sirni Namaz Mix,kg,0.07
3850159132025,Vindija,Pašteta pileća jetrena,kg,0.1
3850159122019,Vindija,Cekin Poliko Vakumirano,kg,0.250
3850159132735,Vindija,Pileća jetrena paštetica Kids,g,25
3228021000084,President,Maslac President slani sa morskom soli,kg,0.25
3859890561187,Naše Klasje,Svježi špageti Aurelia,kg,0.25
8008440249227,Asahi,Asahi Pivo Svijetlo,L,0.33
8008440013002,Peroni,Pivo Peroni Gran Riserva Rossa,L,0.5
3856015330499,Zvijezda,Kečap blagi Premium,kg,0.76
3856015327710,Zvijezda,Maslinovo ulje Ekstra Djevičansko,L,0.25
5997381359566,Dr. Oetker,Kaša Dr. Oetker Vanilija i Chia Sjemenke,g,50
5997381361903,Dr. Oetker,Super Kaša Brusnica,g,50.000
3859893124938,Marijan Voće,Grah Pinto,kg,0.5
3858890209549,Gavrilović,Gavrilović Namaz s komadićima čajne salame,g,100
8606103179678,Economic,Parfem Economic No. 273,kom,1
8606107395487,Economic,Parfem Economic No. 306,kom,1
8606107395623,Economic,Parfem Economic No. 319,kom,1
8606107395739,Economic,Parfem Economic Women No. 330,kom,1
8606104687752,Economic,Parfem Economic Ž No 43,kom,1
5310089007124,Nimbus,Žvaka Powder effect,g,35
6931722303169,Johny Bee,Spray Fruit,L,0.02
3395503243601,Dupin,Dupin Lizalica Love Pop,g,38.0
8435124854420,Candy,Lizalica Jezik,g,15
8410223909592,Delaviuda,Proteinska pločica tamna čokolada 70%,kg,0.14
5412956214540,Cachet,Čokolada Kupina i Đumbir,g,100
3537580702019,Henaff,Pašteta pileća jetrena Mouse,kg,0.113
3830039153265,Zvijezda,Sladki Greh Preljev Čokolada Bez Dodanog Šećera,kg,0.23
5907653104817,Balviten,Kruh Bez Glutena Sjemenke Low Carb,kg,0.19
5908234812190,Karpatka,Dupin Vafel Čoko,kg,0.14
3850139282191,PIK Vrbovec,Pureća prsa dimljena,kg,0.3
3859888858343,Belje,ABC Svježi Krem Sir,g,20
3850257061913,Belje,Sir ABC Tartufi,kg,0.1
3850257061890,Belje,ABC Sir Mediteran,kg,0.1
3831029508133,Natureta,Senf Natureta,g,180
8588005524018,Alaska,Kukuruzne rolice punjene kakao kremom,g,18
8588005524049,Alaska,Kukuruzne rolice punjene mliječnom kremom,g,18
3830069179860,Proteini.si,Magnezij Naranča,kg,0.015
3608580141082,Bonne Maman,Namaz od kikirikija glatki,kg,0.325
8001860257810,Riso Scotti,Rižoto Milanese bez glutena,g,210
8001860257773,Riso Scotti,Rižoto s parmezanom,g,210
8001860257827,Scotti,Rižoto s gljivama,kg,0.210
8001860257131,Riso Scotti,Rižoto s tartufima,kg,0.210
4012200221808,Kühne,Senf American Squeeze,kg,0.255
4012200222102,Kuhne,Senf Srednje Ljuti Squeeze,kg,0.250
8008343201179,Rummo,Njoki Rummo od krumpira,kg,0.5
8001860191459,Riso Scotti,Napitak od zobi bez glutena,L,1
8003753198163,Illy,Illy Kapsule Jače Pržene Espresso,kg,0.1206
5904310231015,Johny Bee,Sour Potty,g,19
3850112121424,Badel 1862,Šljivovica Premium Selection Lux,L,0.7
5998749119464,Kit Kat,Kit Kat Govedina/Povrće,kg,1.8
5998749119440,Kit Kat,Kit Kat Piletina/Povrće,kg,1.8
5998749110027,Pedigree,Dentastix Veliki,kg,1.08
4018852030164,Bebivita,Bebivita Kašica Špageti Bolonjez Junior,kg,0.22
4018852029106,Bebivita,Kašica Bebivita Jabuka Kruška,kg,0.25
8000500429556,Ferrero,Raffaello Uskrsno Jaje,g,100
8014433001024,Dupin,Macarons Pistacio,g,90.0
3850156004547,Kutjevo,Maximo Oro Kutjevo Vrhunsko Suho Vino 2020,L,0.75
3859889193900,Erdutski Vinogradi,Merlot Vrhunsko Vino Erdut,L,0.75
3858882616690,Golubica,Vino Graševina Golubica,L,0.75
3858893390756,St. Jerome,Vino Traminac St. Jerome,L,0.75
3857500128911,OPG Gregorić,Portugizac Gregorić,L,0.75
3859891697038,Franc Arman,Vino Sivi Pinot,L,0.75
3859890283928,Prodan,Vino Zlatokosa Malvazija Vrhunsko Suho 2020,L,0.75
3859890376583,Perković,Šljivovica,L,1.00
3859893028007,Gordon's,Gin Gordon's Dry + Čaša,L,0.7
8710847937040,Axe,Axe Black Losion Poslije Brijanja,L,0.1
8710847937262,Axe,Axe losion poslije brijanja Mohito & Cedarwood,L,0.1
8712561316965,Rexona,Rexona Deo Clear Aqua,L,0.15
8720181202469,Dove,Dezodorans Dove Passion Fruit & Lemongrass,L,0.15
8717644627624,Dove,Dove Men+Care Clean Comfort gel za tuširanje,L,0.25
3850105183460,Ornel,Ornel Gel Calming,L,1.8
7501145233382,Herradura,Tequila Herradura Reposado,L,0.7
3858893370963,Botanica,Začin za Gin Dehidrirana Limeta,g,20
3859892682811,Škoro,Graševina Škoro,L,0.75
4260372980010,Gin Sul,Gin Sul,L,0.5
3830000342605,Radgona,Pjenušac Selection Rose Brut Zlatna Radgonska,L,0.75
8606015855509,Alca,Jumbo Karamel Mix,g,75
5310008006436,Tikveš,Tikveš Classic Vranac & Merlot,L,0.75
3857500046819,Katunar,Žlahtina Katunar,L,0.75
3859892866808,Venus,Vino Muškat Bijeli,L,1.0
8410525119019,Fini,Bomboni gumeni jagoda,kg,0.1
8682091101754,Cecebon,Draže Bomboni,g,22.0
8693323694012,Ofresh,Žvakaća guma Ofresh Tutti,g,5
8410525184581,Fini,Žvakaća guma Tennis Balls,g,16
8410525116797,Asteri Promet,Bomboni Gumeni Peach Rings,g,100
3859889179706,Zigante,Tartufi bijeli mljeveni,g,30
3859892291518,Zigante Tartufi,Namaz od crnih maslina s majčinom dušicom,kg,0.18
3859892787271,Zigante Tartufi,Masline punjene sirom i tartufima,kg,0.190
3858891981574,Zigante,Palenta s tartufima,kg,0.17
3858891981550,Zigante,Rižoto s tartufima,kg,0.175
3858891982601,Zigante,Ketchup s crnim ljetnim tartufima,g,150
3858891982618,Zigante,Majoneza s tartufima,kg,0.130
3870016000724,Domano,Chardonnay DomanO ZP Suho 0.75L,L,0.75
3850159113000,N-Pile,Pile za pečenje,kg,1.1
3850159113130,Cekin,Pile kalibro,kg,1.00
3850159110924,Cekin,Pileći batak i file zabatka,kg,1.0
3850159110085,Vindija,Pileći zabatak na podlošku,kg,1.00
3850159147920,Vindija,Pileći File Špice sa Sjemenkama Sezama,kg,1.0
3850261358863,Vindija,Burek sa jabukama,kg,0.94
3850261359723,Vindija,Torta s voćem i jogurtom Latica,kg,0.75
3850261359730,Vindija,Torta mak s jogurtom,kg,0.65
3850261359747,Latica,Torta Cheesecake s Malinom i Borovnicom,kg,0.65
3850261359792,Vindija,Štrukli sa svježim sirom i bučom,kg,0.6
3856016907386,Klara,Ciabatta kruh,kg,0.3
3859892705169,,Menta u teglici,kom,1
3858893250234,Stribor,Baby špinat,kg,0.1
3838980100789,Ilirija,Krema za cipele crna,L,0.03
8034097876158,Motta,Kolač Colomba,kg,0.7
5449000044686,Schweppes,Schweppes Tonic Water,L,1.5
3850158406356,Maraska,Pelinkovac,L,0.4
3858892650011,Uff,Voda Uff s kisikom,L,0.25
3858892650066,UFF,Sok Uff Jabuka 100%,L,0.25
3859892289133,Škobić,Tuna Namaz Classic,g,100
8001280030185,Felce Azzurra,Omekšivač Felce Azzurra Ruža i Lotosov Cvijet,L,2.0
8606104687509,Economic,Parfem Economic No. 218,kom,1
5904637003418,Dupin,Praline Lovely Cherry,kg,0.084
4062432001228,Zentis,Marcipan krumpirić punč,g,100
4008258155004,Seeberger,Indijski orah i brusnice,kg,0.150
3850139173383,PIK Vrbovec,Pučka kobasica,g,350.0
3858891773889,Gligora,Sir Liburjan,kg,0.19
3831029504586,Natureta,Kiseli kupus,kg,0.53
5034444103404,Ma Baker,Proteinska zobena pločica čokoladni brownie,g,90
3858891568058,Ultra,Čips Paprika,g,90.0
4005808363612,Nivea,Nivea Baby Blaga Kupka,L,0.5
9005800297354,Nivea,Nivea Men Deep Deo Sprej,L,0.15
3858893390671,St. Jerome,Vino Muškat Žuti,L,0.75
5000299228500,Chivas Regal,Chivas Regal Whisky,L,0.7
5010494960020,Glenmorangie,Whisky Glenmorangie Box,L,0.4
5999109580061,Finish,Finish sredstvo za čišćenje perilice posuđa,kom,1
3838824092188,Taft,Taft Gel za kosu Power Activity,ml,150
3600542145619,Fructis,Šampon za kosu Fructis Color Resist,L,0.25
5054563027535,Sensodyne,Zubna pasta Sensodyne Rapid Relief White,L,0.075
4001499167768,Erdal,Krema za obuću Erdal All in 1 neutral,L,0.05
3858889899959,Mlinar,Kruh Bakin,kg,0.5
3850159141454,Vindija,Pileći medaljoni panirani smrznuti,kg,0.44
3850339489086,Vindija,Pureći marinirani ražnjići pikant,kg,0.47
3859890630265,Vedrini,Grožđice suhe,kg,0.5
3858889331572,Vedrini,Kikiriki u ljusci,kg,0.4
8001720435594,Bauli,Colomba Creazioni Marelica,kg,0.55
8001720435693,Bauli,Colomba Creazioni Višnja,kg,0.55
3858891566306,Brel,Gel za tuširanje Brel Fresh,L,0.3
8008698010259,Schar,Ciabatta Bez Glutena,kg,0.200
3858883520859,Dukat,Maslac Dukat I klase,g,250
4034900001580,Meggle,Maslac Meggle,g,10
4033854001431,Markenbutter,Maslac,kg,0.250
3858882211499,Zvijezda,Margarin LT Tropic,kg,20.000
3831051015326,Mytos,Grčki jogurt,kg,0.400
3273227081023,Sojade,Sojade Natural,kg,0.400
3830060750419,Moje Alpsko,Kajmak Savinjski Mladi,kg,0.9
8000005400043,Hopla,Hopla Biljni Pripravak za Šlag,L,1.0
8007990002320,Hole,Hole za šlag,L,1.0
3859890343493,Annapurna,Tofu Dimljeni Eko La Soyja,g,200
3859890343530,Annapurna,Seitan Dimljeni Eko,g,200
3859890343042,Annapurna,Tempeh Eko,g,200
3850108058406,Vindija,Svježi sir polumasni,kg,5
3850108052213,Vindija,Sir Caprodur,kg,2.5
3850355007264,President,Sir Ribanac,kg,1.0
5907627470139,Formagia,Mozzarella,g,125
3859888858374,Belje,ABC Svježi Krem Sir,kg,2.5
7622300756451,Philadelphia,Philadelphia Natur Namaz Sirni,kg,1.65
3850355002719,Dukat,Sir Gouda,kg,1.00
3857500021267,Caseus,Gorski Sir,kg,0.850
3857500021274,Caseus,Gorski sir dimljeni,kg,0.34
3857500021281,Caseus,Sir Gorski Chili Paprika,kg,0.34
5292874000032,Green Vie,GreenVie parmezan ribani,g,100
5292874001299,Green Vie,GreenVie feta Greek Style,g,200
3850355007448,President,Sir Podravec,kg,2.7
3859889770668,Euro Milk,Sir Škripavac,kg,0.350
5201168915013,Dodoni,Sir Halloumi,g,225
3850108052480,Vindija,Sir Bovi Blue,g,100
3850108052817,Vindija,Sir Bovi Blue,kg,4.8
5902431270166,Frenchi,Sir Meki Brie,g,200
3850108054002,Vindija,Sir Grabancijaš,kg,5.000
3850108054019,Vindija,Sir Grancijas,kg,1.0
3857500021205,Caseus,Tounjski sir,kg,0.7
5760466799928,Arla,Bijeli meki sir,g,500
3858881125605,Mlinar,Sendvič Pureća Šunka,kg,0.21
3858881124486,Mlinar,Sendvič Pršut,kg,0.19
3858881126442,Mlinar,Sendvič Šunka Sir,kg,0.215
3858882216296,Zvijezda,Tartar Umak,kg,2.000
9002043015028,Senna,Umak Tartar,kg,5.000
9002043034609,Senna,Umak Tartar,kg,1.1
3859891895410,Arbamar,Inćuni marinirani,kg,1.0
3859888906389,Trenton,Bakalar Bianco,kg,0.6
3859891289981,Marko,Ikra od pastrve,g,100
5709505830024,Klarom,Kavijar Crni Kapelin,kg,0.100
5999553892741,Bovita,Kesten pire,g,200
3850116819792,Ledo,Sladoled Limun,L,6.0
3850116821542,Ledo,Sladoled Vanilija,L,6.0
3850116822877,Ledo,Sladoled Čokolada,L,6.0
5412532110051,Flanders Best,Mahuna žuta,kg,2.5
3859889284479,Frozy,Povrće za francusku salatu,kg,1.00
8710438000856,McCain,Pommes Frites Julienne,kg,2.5
8710438058529,McCain,Pommes Frites Fry N Dip,kg,2.5
8710438000849,McCain,Pommes Frites 9/9,kg,2.5
8710449938186,Aviko,"Aviko Super Crunch 9,5mm",kg,2.5
8710438009576,McCain,Pommes Frites Steak House,kg,2.5
8710438024500,McCain,Krumpir Ploške Wedges,kg,2.5
8710438011616,McCain,Pommes Frites Dollar Čips,kg,2.5
5413141990522,Gourmand,Croissant Marelica,g,45
5413141990997,Gourmand,Mini Croissant Čokolada,g,45
9556417644128,Pa,Pecivo Bao Buns,kg,0.450
3838977020748,Perutnina Ptuj,Panirani pileći medaljoni,kg,0.900
3859888499348,Klara Marić,Ravioli sa sirom,kg,0.5
3859888931114,Marija,Ravioli Sir Smrznuti,kg,0.5
4016337912424,Bibigo,Gyoza Svinjetina i Povrće,kg,0.600
4016337912417,Bibigo,Gyoza s piletinom i povrćem,kg,0.6
3859893170867,Medven,Suha Panceta,kg,1
3858881615809,Pivac,Čvarci,kg,0.200
3858890180220,Pivac,Dalmatinska suha šunka bez kože,kg,1.0
3858884936444,Pisinium,Pršut ruža narezak,kg,0.5
3850133806591,Dobro,Pršut Delikates,kg,3.0
4003419025844,Familie Wein,Šunka Seljačka Narezak,g,500
3850139650211,PIK Vrbovec,Šunka Kuhana Zlatna,kg,5.448
3850139230208,Sljeme,Šunka za pizzu,kg,5.3
3850139230178,PIK Vrbovec,Šunka u ovitku Sljeme,kg,2.5
3850139350166,PIK Vrbovec,Šunka za pizzu,kg,5.3
3858881229112,Gavrilović,Šunka za pizzu,kg,1.0
